geometry,tile_id,country,region,pos_sig_diff,neg_sig_diff,pos_nonsig_diff,neg_nonsig_diff
"POLYGON ((12.576413977673301 11.378660265513938, 12.875852405713141 11.378660265513938, 12.875852405713141 11.678098693553778, 12.576413977673301 11.678098693553778, 12.576413977673301 11.378660265513938))",14_12_6,NGA,Borno,1.5578097582349095e-06,8.754114177427039e-06,0.0,1.8136985459259616e-06
"POLYGON ((12.875852405713141 10.779783409434257, 13.175290833752982 10.779783409434257, 13.175290833752982 11.079221837474098, 12.875852405713141 11.079221837474098, 12.875852405713141 10.779783409434257))",14_12_1,NGA,Borno,7.043706275372225e-06,0.00012515182770913837,0.0,2.4161946833442912e-05
"POLYGON ((12.875852405713141 11.079221837474098, 13.175290833752982 11.079221837474098, 13.175290833752982 11.378660265513938, 12.875852405713141 11.378660265513938, 12.875852405713141 11.079221837474098))",14_12_4,NGA,Borno,4.5213183708969746e-07,9.022480534527818e-07,7.341873650006407e-08,0.0
"POLYGON ((12.875852405713141 11.378660265513938, 13.175290833752982 11.378660265513938, 13.175290833752982 11.678098693553778, 12.875852405713141 11.678098693553778, 12.875852405713141 11.378660265513938))",14_12_7,NGA,Borno,1.1007204532879091e-06,6.029805777056058e-07,5.148524849371321e-07,0.0
"POLYGON ((13.175290833752982 10.779783409434257, 13.474729261792822 10.779783409434257, 13.474729261792822 11.079221837474098, 13.175290833752982 11.079221837474098, 13.175290833752982 10.779783409434257))",14_12_2,NGA,Adamawa,4.284893514606963e-05,6.235845548123431e-05,0.0,6.781775075238866e-06
"POLYGON ((13.175290833752982 11.079221837474098, 13.474729261792822 11.079221837474098, 13.474729261792822 11.378660265513938, 13.175290833752982 11.378660265513938, 13.175290833752982 11.079221837474098))",14_12_5,NGA,Borno,5.085748525658155e-06,2.0947580354937353e-06,0.0,4.836722632723177e-08
"POLYGON ((13.175290833752982 11.378660265513938, 13.474729261792822 11.378660265513938, 13.474729261792822 11.678098693553778, 13.175290833752982 11.678098693553778, 13.175290833752982 11.378660265513938))",14_12_8,NGA,Borno,1.5300336188259115e-05,2.3776619883346846e-05,0.0,3.9209627124520523e-07
"POLYGON ((13.474729261792822 10.779783409434257, 13.774167689832662 10.779783409434257, 13.774167689832662 11.079221837474098, 13.474729261792822 11.079221837474098, 13.474729261792822 10.779783409434257))",15_12_0,CMR,Extreme-Nord,0.00011590896732015803,7.551869313962822e-05,0.0,2.383806340091378e-06
"POLYGON ((13.474729261792822 11.079221837474098, 13.774167689832662 11.079221837474098, 13.774167689832662 11.378660265513938, 13.474729261792822 11.378660265513938, 13.474729261792822 11.079221837474098))",15_12_3,NGA,Borno,4.1712014697215534e-05,9.514752270172728e-05,0.0,1.4058763464047683e-05
"POLYGON ((13.474729261792822 11.378660265513938, 13.774167689832662 11.378660265513938, 13.774167689832662 11.678098693553778, 13.474729261792822 11.678098693553778, 13.474729261792822 11.378660265513938))",15_12_6,NGA,Borno,2.610093677374965e-05,2.6606268700918882e-05,0.0,3.4833605087449603e-06
"POLYGON ((13.774167689832662 10.779783409434257, 14.073606117872503 10.779783409434257, 14.073606117872503 11.079221837474098, 13.774167689832662 11.079221837474098, 13.774167689832662 10.779783409434257))",15_12_1,CMR,Extreme-Nord,0.0001609815035947267,0.00016071564500834808,0.0,8.808225553882176e-07
"POLYGON ((13.774167689832662 11.079221837474098, 14.073606117872503 11.079221837474098, 14.073606117872503 11.378660265513938, 13.774167689832662 11.378660265513938, 13.774167689832662 11.079221837474098))",15_12_4,CMR,Extreme-Nord,0.00016490662035999952,0.0001457618727834175,0.0,2.9166660076805584e-06
"POLYGON ((13.774167689832662 11.378660265513938, 14.073606117872503 11.378660265513938, 14.073606117872503 11.678098693553778, 13.774167689832662 11.678098693553778, 13.774167689832662 11.378660265513938))",15_12_7,NGA,Borno,0.00010863861815637427,0.00025734262831832237,0.0,6.984020737960907e-06
"POLYGON ((14.073606117872503 10.779783409434257, 14.373044545912343 10.779783409434257, 14.373044545912343 11.079221837474098, 14.073606117872503 11.079221837474098, 14.073606117872503 10.779783409434257))",15_12_2,CMR,Extreme-Nord,8.20147258055461e-05,0.0001793478937355556,0.0,1.8230545785707434e-05
"POLYGON ((14.073606117872503 11.079221837474098, 14.373044545912343 11.079221837474098, 14.373044545912343 11.378660265513938, 14.073606117872503 11.378660265513938, 14.073606117872503 11.079221837474098))",15_12_5,CMR,Extreme-Nord,6.593717055906698e-05,0.00011236191745765374,4.773771272579446e-07,0.0
"POLYGON ((14.073606117872503 11.378660265513938, 14.373044545912343 11.378660265513938, 14.373044545912343 11.678098693553778, 14.073606117872503 11.678098693553778, 14.073606117872503 11.378660265513938))",15_12_8,CMR,Extreme-Nord,1.236072226768447e-05,3.994890690139619e-05,1.0145294850298055e-06,0.0
"POLYGON ((14.373044545912343 10.779783409434257, 14.672482973952183 10.779783409434257, 14.672482973952183 11.079221837474098, 14.373044545912343 11.079221837474098, 14.373044545912343 10.779783409434257))",16_12_0,CMR,Extreme-Nord,3.531056029871668e-05,0.0002906318412975844,0.0,4.357517599103125e-05
"POLYGON ((14.373044545912343 11.079221837474098, 14.672482973952183 11.079221837474098, 14.672482973952183 11.378660265513938, 14.373044545912343 11.378660265513938, 14.373044545912343 11.079221837474098))",16_12_3,CMR,Extreme-Nord,1.7481301306169668e-06,0.00038958273111970273,0.0,4.560311084076671e-05
"POLYGON ((14.373044545912343 11.378660265513938, 14.672482973952183 11.378660265513938, 14.672482973952183 11.678098693553778, 14.373044545912343 11.678098693553778, 14.373044545912343 11.378660265513938))",16_12_6,CMR,Extreme-Nord,1.0590896689922445e-05,0.00040620842386180776,0.0,0.0001067879361688237
"POLYGON ((14.672482973952183 10.779783409434257, 14.971921401992024 10.779783409434257, 14.971921401992024 11.079221837474098, 14.672482973952183 11.079221837474098, 14.672482973952183 10.779783409434257))",16_12_1,CMR,Extreme-Nord,2.3079775460826012e-05,0.0006266038589710516,0.0,0.0001018836960882129
"POLYGON ((14.672482973952183 11.079221837474098, 14.971921401992024 11.079221837474098, 14.971921401992024 11.378660265513938, 14.672482973952183 11.378660265513938, 14.672482973952183 11.079221837474098))",16_12_4,CMR,Extreme-Nord,1.0357932622343736e-05,0.0004224025416559465,0.0,3.051950401027862e-05
"POLYGON ((14.672482973952183 11.378660265513938, 14.971921401992024 11.378660265513938, 14.971921401992024 11.678098693553778, 14.672482973952183 11.678098693553778, 14.672482973952183 11.378660265513938))",16_12_7,CMR,Extreme-Nord,1.5820513317983803e-05,0.00021618363480710876,0.0,2.01614587359915e-05
"POLYGON ((14.971921401992024 10.779783409434257, 15.271359830031864 10.779783409434257, 15.271359830031864 11.079221837474098, 14.971921401992024 11.079221837474098, 14.971921401992024 10.779783409434257))",16_12_2,CMR,Extreme-Nord,4.4932008465137685e-05,4.9426280893973145e-05,1.388446775997803e-05,0.0
"POLYGON ((14.971921401992024 11.079221837474098, 15.271359830031864 11.079221837474098, 15.271359830031864 11.378660265513938, 14.971921401992024 11.378660265513938, 14.971921401992024 11.079221837474098))",16_12_5,CMR,Extreme-Nord,5.3934073771858635e-06,7.647489013927047e-05,0.0,1.7592546896466583e-05
"POLYGON ((14.971921401992024 11.378660265513938, 15.271359830031864 11.378660265513938, 15.271359830031864 11.678098693553778, 14.971921401992024 11.678098693553778, 14.971921401992024 11.378660265513938))",16_12_8,CMR,Extreme-Nord,1.5865240311568772e-05,0.00012525877766304694,0.0,2.7757602143976647e-05
"POLYGON ((15.271359830031864 10.779783409434257, 15.570798258071704 10.779783409434257, 15.570798258071704 11.079221837474098, 15.271359830031864 11.079221837474098, 15.271359830031864 10.779783409434257))",17_12_0,TCD,Mayo-Kebbi Est,5.951737809870319e-06,0.00010304688684370065,0.0,1.489652356024704e-05
"POLYGON ((15.271359830031864 11.079221837474098, 15.570798258071704 11.079221837474098, 15.570798258071704 11.378660265513938, 15.271359830031864 11.378660265513938, 15.271359830031864 11.079221837474098))",17_12_3,TCD,Mayo-Kebbi Est,9.93771631042693e-06,7.831331378716336e-05,0.0,1.5130948783488311e-05
"POLYGON ((15.271359830031864 11.378660265513938, 15.570798258071704 11.378660265513938, 15.570798258071704 11.678098693553778, 15.271359830031864 11.678098693553778, 15.271359830031864 11.378660265513938))",17_12_6,TCD,Chari-Baguirmi,1.1345355811321301e-05,5.646501255715611e-05,0.0,4.233697427482215e-06
"POLYGON ((15.570798258071704 10.779783409434257, 15.870236686111545 10.779783409434257, 15.870236686111545 11.079221837474098, 15.570798258071704 11.079221837474098, 15.570798258071704 10.779783409434257))",17_12_1,TCD,Mayo-Kebbi Est,7.325097712930285e-06,4.16051836186352e-05,0.0,1.1063886086844324e-05
"POLYGON ((15.570798258071704 11.079221837474098, 15.870236686111545 11.079221837474098, 15.870236686111545 11.378660265513938, 15.570798258071704 11.378660265513938, 15.570798258071704 11.079221837474098))",17_12_4,TCD,Chari-Baguirmi,1.206297840011735e-07,1.273769168603726e-05,0.0,2.932574493762497e-07
"POLYGON ((15.570798258071704 11.378660265513938, 15.870236686111545 11.378660265513938, 15.870236686111545 11.678098693553778, 15.570798258071704 11.678098693553778, 15.570798258071704 11.378660265513938))",17_12_7,TCD,Chari-Baguirmi,4.2466235880527456e-07,0.00017309394380315196,0.0,1.5360676861707493e-05
"POLYGON ((15.870236686111545 10.779783409434257, 16.169675114151385 10.779783409434257, 16.169675114151385 11.079221837474098, 15.870236686111545 11.079221837474098, 15.870236686111545 10.779783409434257))",17_12_2,TCD,Mayo-Kebbi Est,5.899611981014134e-06,8.336459854999983e-05,0.0,1.8428692838227677e-05
"POLYGON ((15.870236686111545 11.079221837474098, 16.169675114151385 11.079221837474098, 16.169675114151385 11.378660265513938, 15.870236686111545 11.378660265513938, 15.870236686111545 11.079221837474098))",17_12_5,TCD,Chari-Baguirmi,9.91239990567802e-07,4.233222764191566e-05,0.0,4.226058737300703e-06
"POLYGON ((15.870236686111545 11.378660265513938, 16.169675114151385 11.378660265513938, 16.169675114151385 11.678098693553778, 15.870236686111545 11.678098693553778, 15.870236686111545 11.378660265513938))",17_12_8,TCD,Chari-Baguirmi,3.103262176052641e-06,2.6763512552599885e-05,0.0,3.589353782447098e-06
"POLYGON ((16.169675114151385 10.779783409434257, 16.469113542191227 10.779783409434257, 16.469113542191227 11.079221837474098, 16.169675114151385 11.079221837474098, 16.169675114151385 10.779783409434257))",18_12_0,TCD,Chari-Baguirmi,1.2573406195135864e-06,4.1085656561297934e-05,0.0,4.655178363485728e-06
"POLYGON ((16.169675114151385 11.079221837474098, 16.469113542191227 11.079221837474098, 16.469113542191227 11.378660265513938, 16.169675114151385 11.378660265513938, 16.169675114151385 11.079221837474098))",18_12_3,TCD,Chari-Baguirmi,1.7760213505645896e-06,1.821185327899276e-05,0.0,3.4511925919948504e-06
"POLYGON ((16.169675114151385 11.378660265513938, 16.469113542191227 11.378660265513938, 16.469113542191227 11.678098693553778, 16.169675114151385 11.678098693553778, 16.169675114151385 11.378660265513938))",18_12_6,TCD,Chari-Baguirmi,6.6005520482399505e-06,7.152709530329304e-05,0.0,9.706456403120244e-06
"POLYGON ((16.469113542191227 10.779783409434257, 16.768551970231066 10.779783409434257, 16.768551970231066 11.079221837474098, 16.469113542191227 11.079221837474098, 16.469113542191227 10.779783409434257))",18_12_1,TCD,Chari-Baguirmi,1.1376804636775934e-06,1.4175612849702368e-05,0.0,1.3957055927022382e-06
"POLYGON ((16.469113542191227 11.079221837474098, 16.768551970231066 11.079221837474098, 16.768551970231066 11.378660265513938, 16.469113542191227 11.378660265513938, 16.469113542191227 11.079221837474098))",18_12_4,TCD,Chari-Baguirmi,2.025370661061858e-06,3.306702870143919e-05,0.0,3.872679675367196e-06
"POLYGON ((16.469113542191227 11.378660265513938, 16.768551970231066 11.378660265513938, 16.768551970231066 11.678098693553778, 16.469113542191227 11.678098693553778, 16.469113542191227 11.378660265513938))",18_12_7,TCD,Chari-Baguirmi,9.06888738178031e-07,8.587487214886448e-06,0.0,3.2921636340402875e-07
"POLYGON ((16.768551970231066 10.779783409434257, 17.067990398270908 10.779783409434257, 17.067990398270908 11.079221837474098, 16.768551970231066 11.079221837474098, 16.768551970231066 10.779783409434257))",18_12_2,TCD,Chari-Baguirmi,3.0063875509388556e-06,3.718014429648241e-05,0.0,2.822219562947484e-06
"POLYGON ((16.768551970231066 11.079221837474098, 17.067990398270908 11.079221837474098, 17.067990398270908 11.378660265513938, 16.768551970231066 11.378660265513938, 16.768551970231066 11.079221837474098))",18_12_5,TCD,Chari-Baguirmi,8.113836896921624e-07,6.76671464977769e-05,0.0,6.036865997887384e-06
"POLYGON ((16.768551970231066 11.378660265513938, 17.067990398270908 11.378660265513938, 17.067990398270908 11.678098693553778, 16.768551970231066 11.678098693553778, 16.768551970231066 11.378660265513938))",18_12_8,TCD,Hadjer-Lamis,5.590528117528512e-06,3.5424569875761725e-05,0.0,5.956445731795736e-06
"POLYGON ((17.067990398270908 10.779783409434257, 17.367428826310746 10.779783409434257, 17.367428826310746 11.079221837474098, 17.067990398270908 11.079221837474098, 17.067990398270908 10.779783409434257))",19_12_0,TCD,Guera,5.852255438072534e-07,0.00011817204909686876,0.0,6.568626796121301e-06
"POLYGON ((17.067990398270908 11.079221837474098, 17.367428826310746 11.079221837474098, 17.367428826310746 11.378660265513938, 17.067990398270908 11.378660265513938, 17.067990398270908 11.079221837474098))",19_12_3,TCD,Guera,9.630924149758833e-07,0.00010994943916010975,0.0,4.93430245151225e-06
"POLYGON ((17.067990398270908 11.378660265513938, 17.367428826310746 11.378660265513938, 17.367428826310746 11.678098693553778, 17.067990398270908 11.678098693553778, 17.067990398270908 11.378660265513938))",19_12_6,TCD,Guera,2.07923286375602e-06,0.00018037234686973298,0.0,1.3411682681328173e-05
"POLYGON ((17.367428826310746 10.779783409434257, 17.66686725435059 10.779783409434257, 17.66686725435059 11.079221837474098, 17.367428826310746 11.079221837474098, 17.367428826310746 10.779783409434257))",19_12_1,TCD,Guera,6.586734924088859e-07,7.986674415640108e-05,0.0,4.550698248226137e-06
"POLYGON ((17.367428826310746 11.079221837474098, 17.66686725435059 11.079221837474098, 17.66686725435059 11.378660265513938, 17.367428826310746 11.378660265513938, 17.367428826310746 11.079221837474098))",19_12_4,TCD,Guera,2.651084093104557e-07,1.637653861967438e-05,0.0,1.3371721058747815e-06
"POLYGON ((17.367428826310746 11.378660265513938, 17.66686725435059 11.378660265513938, 17.66686725435059 11.678098693553778, 17.367428826310746 11.678098693553778, 17.367428826310746 11.378660265513938))",19_12_7,TCD,Guera,8.499277599160412e-07,0.00011665185895944176,0.0,4.2210829786619054e-06
"POLYGON ((17.66686725435059 10.779783409434257, 17.966305682390427 10.779783409434257, 17.966305682390427 11.079221837474098, 17.66686725435059 11.079221837474098, 17.66686725435059 10.779783409434257))",19_12_2,TCD,Guera,1.8589621154673356e-06,2.5202634745458316e-05,0.0,1.4897308073010274e-06
"POLYGON ((17.66686725435059 11.079221837474098, 17.966305682390427 11.079221837474098, 17.966305682390427 11.378660265513938, 17.66686725435059 11.378660265513938, 17.66686725435059 11.079221837474098))",19_12_5,TCD,Guera,2.1677468761518614e-06,5.308109943852964e-05,0.0,2.6286934475331746e-06
"POLYGON ((17.66686725435059 11.378660265513938, 17.966305682390427 11.378660265513938, 17.966305682390427 11.678098693553778, 17.66686725435059 11.678098693553778, 17.66686725435059 11.378660265513938))",19_12_8,TCD,Guera,2.4444949598363397e-07,2.8583136477317546e-06,2.946300476258582e-07,0.0
"POLYGON ((17.966305682390427 10.779783409434257, 18.26574411043027 10.779783409434257, 18.26574411043027 11.079221837474098, 17.966305682390427 11.079221837474098, 17.966305682390427 10.779783409434257))",20_12_0,TCD,Guera,9.714025302014723e-07,2.270688495106306e-05,0.0,1.608293312663186e-06
"POLYGON ((17.966305682390427 11.079221837474098, 18.26574411043027 11.079221837474098, 18.26574411043027 11.378660265513938, 17.966305682390427 11.378660265513938, 17.966305682390427 11.079221837474098))",20_12_3,TCD,Guera,1.107765138912332e-06,4.921532858809544e-05,0.0,3.420140449187175e-06
"POLYGON ((17.966305682390427 11.378660265513938, 18.26574411043027 11.378660265513938, 18.26574411043027 11.678098693553778, 17.966305682390427 11.678098693553778, 17.966305682390427 11.378660265513938))",20_12_6,TCD,Guera,2.1719830665458377e-06,2.9476656735742188e-05,0.0,3.031377203512302e-06
"POLYGON ((18.26574411043027 10.779783409434257, 18.565182538470108 10.779783409434257, 18.565182538470108 11.079221837474098, 18.26574411043027 11.079221837474098, 18.26574411043027 10.779783409434257))",20_12_1,TCD,Guera,3.832845537105504e-08,8.432773408647276e-06,0.0,1.9954326630052243e-07
"POLYGON ((18.26574411043027 11.079221837474098, 18.565182538470108 11.079221837474098, 18.565182538470108 11.378660265513938, 18.26574411043027 11.378660265513938, 18.26574411043027 11.079221837474098))",20_12_4,TCD,Guera,1.361001724238653e-07,1.749471330380078e-05,0.0,8.656952554828743e-07
"POLYGON ((18.26574411043027 11.378660265513938, 18.565182538470108 11.378660265513938, 18.565182538470108 11.678098693553778, 18.26574411043027 11.678098693553778, 18.26574411043027 11.378660265513938))",20_12_7,TCD,Guera,1.6154959135113154e-07,1.3143436553219942e-05,0.0,1.2086407373719589e-06
"POLYGON ((18.565182538470108 10.779783409434257, 18.86462096650995 10.779783409434257, 18.86462096650995 11.079221837474098, 18.565182538470108 11.079221837474098, 18.565182538470108 10.779783409434257))",20_12_2,TCD,Guera,3.736778228743266e-08,7.349995335594742e-06,0.0,3.691316526693063e-07
"POLYGON ((18.565182538470108 11.079221837474098, 18.86462096650995 11.079221837474098, 18.86462096650995 11.378660265513938, 18.565182538470108 11.378660265513938, 18.565182538470108 11.079221837474098))",20_12_5,TCD,Guera,2.6654920226079354e-08,7.733082002158965e-07,0.0,8.909130575016411e-08
"POLYGON ((18.565182538470108 11.378660265513938, 18.86462096650995 11.378660265513938, 18.86462096650995 11.678098693553778, 18.565182538470108 11.678098693553778, 18.565182538470108 11.378660265513938))",20_12_8,TCD,Guera,4.2505496050144994e-08,3.0087305385433663e-06,0.0,9.546282118822476e-08
"POLYGON ((18.86462096650995 10.779783409434257, 19.164059394549792 10.779783409434257, 19.164059394549792 11.079221837474098, 18.86462096650995 11.079221837474098, 18.86462096650995 10.779783409434257))",21_12_0,TCD,Guera,5.337833207329882e-09,6.358181297775998e-07,0.0,3.402135199218623e-08
"POLYGON ((18.86462096650995 11.079221837474098, 19.164059394549792 11.079221837474098, 19.164059394549792 11.378660265513938, 18.86462096650995 11.378660265513938, 18.86462096650995 11.079221837474098))",21_12_3,TCD,Salamat,1.361519778726604e-07,3.268983783332488e-05,0.0,1.8842291361995566e-06
"POLYGON ((18.86462096650995 11.378660265513938, 19.164059394549792 11.378660265513938, 19.164059394549792 11.678098693553778, 18.86462096650995 11.678098693553778, 18.86462096650995 11.378660265513938))",21_12_6,TCD,Salamat,1.898171381482379e-07,6.484750479976437e-06,0.0,1.6821581454708465e-07
"POLYGON ((19.164059394549792 10.779783409434257, 19.46349782258963 10.779783409434257, 19.46349782258963 11.079221837474098, 19.164059394549792 11.079221837474098, 19.164059394549792 10.779783409434257))",21_12_1,TCD,Salamat,6.232184847028894e-08,1.0538542236363284e-05,0.0,6.027000134401965e-08
"POLYGON ((19.164059394549792 11.079221837474098, 19.46349782258963 11.079221837474098, 19.46349782258963 11.378660265513938, 19.164059394549792 11.378660265513938, 19.164059394549792 11.079221837474098))",21_12_4,TCD,Salamat,3.012980527288815e-07,3.4701284607557775e-05,0.0,9.241695812796572e-07
"POLYGON ((19.164059394549792 11.378660265513938, 19.46349782258963 11.378660265513938, 19.46349782258963 11.678098693553778, 19.164059394549792 11.678098693553778, 19.164059394549792 11.378660265513938))",21_12_7,TCD,Salamat,7.545695082106353e-07,3.631926810813584e-05,0.0,1.1184821158677636e-06
"POLYGON ((19.46349782258963 10.779783409434257, 19.762936250629473 10.779783409434257, 19.762936250629473 11.079221837474098, 19.46349782258963 11.079221837474098, 19.46349782258963 10.779783409434257))",21_12_2,TCD,Salamat,2.9469379472584863e-07,2.209803514699074e-05,0.0,2.5371785110593483e-06
"POLYGON ((19.46349782258963 11.079221837474098, 19.762936250629473 11.079221837474098, 19.762936250629473 11.378660265513938, 19.46349782258963 11.378660265513938, 19.46349782258963 11.079221837474098))",21_12_5,TCD,Salamat,4.187366905376678e-07,3.0919457137963185e-05,0.0,2.649283289705017e-06
"POLYGON ((19.46349782258963 11.378660265513938, 19.762936250629473 11.378660265513938, 19.762936250629473 11.678098693553778, 19.46349782258963 11.678098693553778, 19.46349782258963 11.378660265513938))",21_12_8,TCD,Salamat,1.032252936790198e-06,5.019606755073296e-06,0.0,9.346446528704654e-07
"POLYGON ((19.762936250629473 10.779783409434257, 20.06237467866931 10.779783409434257, 20.06237467866931 11.079221837474098, 19.762936250629473 11.079221837474098, 19.762936250629473 10.779783409434257))",22_12_0,TCD,Salamat,3.0780523192623784e-06,0.00014301464823128214,0.0,1.541170095863229e-05
"POLYGON ((19.762936250629473 11.079221837474098, 20.06237467866931 11.079221837474098, 20.06237467866931 11.378660265513938, 19.762936250629473 11.378660265513938, 19.762936250629473 11.079221837474098))",22_12_3,TCD,Salamat,7.971824360060286e-07,0.0002581728853545616,0.0,9.0491595988536e-06
"POLYGON ((19.762936250629473 11.378660265513938, 20.06237467866931 11.378660265513938, 20.06237467866931 11.678098693553778, 19.762936250629473 11.678098693553778, 19.762936250629473 11.378660265513938))",22_12_6,TCD,Salamat,7.864060199981008e-07,5.113324926692693e-05,0.0,2.5026620069599503e-06
"POLYGON ((20.06237467866931 10.779783409434257, 20.361813106709153 10.779783409434257, 20.361813106709153 11.079221837474098, 20.06237467866931 11.079221837474098, 20.06237467866931 10.779783409434257))",22_12_1,TCD,Salamat,1.6518195934975828e-05,0.0006039273781433626,0.0,2.8797733778168983e-05
"POLYGON ((20.06237467866931 11.079221837474098, 20.361813106709153 11.079221837474098, 20.361813106709153 11.378660265513938, 20.06237467866931 11.378660265513938, 20.06237467866931 11.079221837474098))",22_12_4,TCD,Salamat,4.351206003919189e-06,0.00032892056404850817,0.0,1.6164376430855728e-05
"POLYGON ((20.06237467866931 11.378660265513938, 20.361813106709153 11.378660265513938, 20.361813106709153 11.678098693553778, 20.06237467866931 11.678098693553778, 20.06237467866931 11.378660265513938))",22_12_7,TCD,Salamat,5.615787627983659e-07,6.587601087012159e-05,0.0,2.221615726812903e-06
"POLYGON ((20.361813106709153 10.779783409434257, 20.661251534748992 10.779783409434257, 20.661251534748992 11.079221837474098, 20.361813106709153 11.079221837474098, 20.361813106709153 10.779783409434257))",22_12_2,TCD,Salamat,1.5695142495186077e-08,2.9312081962995835e-05,0.0,4.549538430613386e-07
"POLYGON ((20.361813106709153 11.079221837474098, 20.661251534748992 11.079221837474098, 20.661251534748992 11.378660265513938, 20.361813106709153 11.378660265513938, 20.361813106709153 11.079221837474098))",22_12_5,TCD,Salamat,3.083537673852854e-06,0.00019729924276471605,0.0,1.2954942194846714e-05
"POLYGON ((20.361813106709153 11.378660265513938, 20.661251534748992 11.378660265513938, 20.661251534748992 11.678098693553778, 20.361813106709153 11.678098693553778, 20.361813106709153 11.378660265513938))",22_12_8,TCD,Salamat,3.0310307973459685e-07,2.4971968562604335e-05,0.0,1.6364410632335703e-06
"POLYGON ((20.661251534748992 10.779783409434257, 20.960689962788834 10.779783409434257, 20.960689962788834 11.079221837474098, 20.661251534748992 11.079221837474098, 20.661251534748992 10.779783409434257))",23_12_0,TCD,Salamat,3.0225436287408484e-08,1.9308855347747296e-07,0.0,1.0948434289362207e-07
"POLYGON ((20.661251534748992 11.079221837474098, 20.960689962788834 11.079221837474098, 20.960689962788834 11.378660265513938, 20.661251534748992 11.378660265513938, 20.661251534748992 11.079221837474098))",23_12_3,TCD,Salamat,1.9506999653956e-06,0.00011856070971535215,0.0,7.32739937229586e-06
"POLYGON ((20.661251534748992 11.378660265513938, 20.960689962788834 11.378660265513938, 20.960689962788834 11.678098693553778, 20.661251534748992 11.678098693553778, 20.661251534748992 11.378660265513938))",23_12_6,TCD,Salamat,6.776640585576685e-07,5.8176406458571356e-05,0.0,2.283364131566299e-06
"POLYGON ((20.960689962788834 10.779783409434257, 21.260128390828672 10.779783409434257, 21.260128390828672 11.079221837474098, 20.960689962788834 11.079221837474098, 20.960689962788834 10.779783409434257))",23_12_1,TCD,Salamat,2.456762195854041e-09,8.933978108110045e-07,0.0,3.12124247637336e-08
"POLYGON ((20.960689962788834 11.079221837474098, 21.260128390828672 11.079221837474098, 21.260128390828672 11.378660265513938, 20.960689962788834 11.378660265513938, 20.960689962788834 11.079221837474098))",23_12_4,TCD,Salamat,6.893671924756369e-09,3.6605870964792664e-07,0.0,5.734483303065407e-08
"POLYGON ((20.960689962788834 11.378660265513938, 21.260128390828672 11.378660265513938, 21.260128390828672 11.678098693553778, 20.960689962788834 11.678098693553778, 20.960689962788834 11.378660265513938))",23_12_7,TCD,Salamat,6.098374224152651e-06,0.0001101467335859954,0.0,6.316749057377181e-06
"POLYGON ((21.260128390828672 10.779783409434257, 21.559566818868515 10.779783409434257, 21.559566818868515 11.079221837474098, 21.260128390828672 11.079221837474098, 21.260128390828672 10.779783409434257))",23_12_2,TCD,Salamat,9.748023185928989e-08,5.215821628990733e-06,0.0,1.1308601986739738e-06
"POLYGON ((21.260128390828672 11.079221837474098, 21.559566818868515 11.079221837474098, 21.559566818868515 11.378660265513938, 21.260128390828672 11.378660265513938, 21.260128390828672 11.079221837474098))",23_12_5,TCD,Salamat,1.2089143252713113e-08,5.4015030533294245e-06,0.0,3.875462407242096e-07
"POLYGON ((21.260128390828672 11.378660265513938, 21.559566818868515 11.378660265513938, 21.559566818868515 11.678098693553778, 21.260128390828672 11.678098693553778, 21.260128390828672 11.378660265513938))",23_12_8,TCD,Salamat,1.252010653705086e-08,2.6293341542029393e-06,0.0,8.131361888826138e-08
"POLYGON ((21.559566818868515 10.779783409434257, 21.859005246908357 10.779783409434257, 21.859005246908357 11.079221837474098, 21.559566818868515 11.079221837474098, 21.559566818868515 10.779783409434257))",24_12_0,TCD,Salamat,2.278602167443008e-08,1.5855846608143516e-06,0.0,1.4148502788057634e-07
"POLYGON ((21.559566818868515 11.079221837474098, 21.859005246908357 11.079221837474098, 21.859005246908357 11.378660265513938, 21.559566818868515 11.378660265513938, 21.559566818868515 11.079221837474098))",24_12_3,TCD,Salamat,4.474527595758422e-08,2.8090028280080657e-06,0.0,3.182716391109934e-07
"POLYGON ((21.559566818868515 11.378660265513938, 21.859005246908357 11.378660265513938, 21.859005246908357 11.678098693553778, 21.559566818868515 11.678098693553778, 21.559566818868515 11.378660265513938))",24_12_6,TCD,Salamat,4.728820309345634e-08,1.4241958671644415e-05,0.0,2.6313487843249567e-07
"POLYGON ((21.859005246908357 10.779783409434257, 22.158443674948195 10.779783409434257, 22.158443674948195 11.079221837474098, 21.859005246908357 11.079221837474098, 21.859005246908357 10.779783409434257))",24_12_1,TCD,Salamat,7.846143959285356e-08,6.712621635084649e-07,0.0,2.6933514784104906e-07
"POLYGON ((21.859005246908357 11.079221837474098, 22.158443674948195 11.079221837474098, 22.158443674948195 11.378660265513938, 21.859005246908357 11.378660265513938, 21.859005246908357 11.079221837474098))",24_12_4,TCD,Salamat,1.4577299471304105e-08,1.9770840055281884e-07,0.0,1.186861236676355e-08
"POLYGON ((21.859005246908357 11.378660265513938, 22.158443674948195 11.378660265513938, 22.158443674948195 11.678098693553778, 21.859005246908357 11.678098693553778, 21.859005246908357 11.378660265513938))",24_12_7,TCD,Salamat,1.8882829295265412e-07,7.504636591674901e-06,0.0,1.4539430293717644e-07
